County Code,District Code,Subgroup ID,Grade,Test Id,CAASPP Reported Enrollment,Students Tested,Mean Scale Score,Percentage Standard Exceeded,Percentage Standard Met,Percentage Standard Met and Above,Percentage Standard Nearly Met,Percentage Standard Not Met,Students with Scores
32,66969,78,8,1,26.0,25.0,2525.6,4.0,20.0,24.0,56.0,20.0,25.0
32,66969,78,8,2,26.0,25.0,2514.8,8.0,12.0,20.0,32.0,48.0,25.0
32,66969,78,11,1,19.0,18.0,2592.5,11.11,50.0,61.11,22.22,16.67,18.0
32,66969,78,11,2,19.0,18.0,2544.4,5.56,11.11,16.67,33.33,50.0,18.0
32,66969,80,3,2,105.0,103.0,2415.7,10.68,30.1,40.78,28.16,31.07,103.0
32,66969,80,3,1,105.0,103.0,2409.5,14.56,21.36,35.92,34.95,29.13,103.0
32,66969,80,4,1,107.0,105.0,2438.2,13.33,20.95,34.29,28.57,37.14,105.0
32,66969,80,4,2,107.0,106.0,2439.8,6.6,22.64,29.25,30.19,40.57,106.0
32,66969,80,5,2,93.0,91.0,2488.5,16.48,18.68,35.16,26.37,38.46,91.0
32,66969,80,5,1,93.0,91.0,2481.3,13.19,32.97,46.15,24.18,29.67,91.0
32,66969,80,6,2,97.0,96.0,2510.0,9.38,27.08,36.46,35.42,28.13,96.0
32,66969,80,6,1,97.0,96.0,2518.5,10.42,38.54,48.96,22.92,28.13,96.0
32,66969,80,7,2,106.0,102.0,2545.6,13.73,29.41,43.14,32.35,24.51,102.0
32,66969,80,7,1,106.0,102.0,2556.4,11.76,49.02,60.78,19.61,19.61,102.0
32,66969,80,8,1,104.0,102.0,2568.9,12.75,44.12,56.86,26.47,16.67,102.0
32,66969,80,8,2,104.0,102.0,2548.5,17.65,17.65,35.29,29.41,35.29,102.0
32,66969,80,11,2,75.0,71.0,2590.7,19.72,22.54,42.25,19.72,38.03,71.0
32,66969,80,11,1,75.0,72.0,2640.9,47.22,20.83,68.06,22.22,9.72,72.0
33,10330,74,8,2,12.0,11.0,2338.4,0.0,0.0,0.0,0.0,100.0,11.0
33,10330,74,8,1,12.0,11.0,2395.9,0.0,0.0,0.0,18.18,81.82,11.0
33,10330,74,11,2,60.0,53.0,2422.5,1.89,1.89,3.77,3.77,92.45,53.0
33,10330,74,11,1,60.0,53.0,2438.2,3.77,1.89,5.66,16.98,77.36,53.0
33,10330,78,3,2,18.0,16.0,2285.8,0.0,0.0,0.0,6.25,93.75,16.0
33,10330,78,3,1,17.0,15.0,2250.5,0.0,0.0,0.0,0.0,100.0,15.0
33,10330,78,4,1,13.0,12.0,2314.1,0.0,0.0,0.0,0.0,100.0,12.0
33,10330,78,4,2,14.0,13.0,2333.2,0.0,7.69,7.69,0.0,92.31,13.0
33,10330,78,5,2,18.0,18.0,2347.7,0.0,0.0,0.0,5.56,94.44,18.0
33,10330,78,5,1,18.0,18.0,2344.6,0.0,0.0,0.0,22.22,77.78,18.0
33,10330,78,6,1,15.0,15.0,2352.1,0.0,0.0,0.0,6.67,93.33,15.0
33,10330,78,6,2,15.0,15.0,2341.1,0.0,0.0,0.0,0.0,100.0,15.0
33,10330,78,7,2,23.0,21.0,2363.8,0.0,4.76,4.76,4.76,90.48,21.0
33,10330,78,7,1,23.0,22.0,2364.8,4.55,0.0,4.55,0.0,95.45,22.0
33,10330,78,8,1,42.0,38.0,2390.7,0.0,2.63,2.63,5.26,92.11,38.0
33,10330,78,8,2,42.0,38.0,2371.3,0.0,0.0,0.0,7.89,92.11,38.0
33,10330,78,11,2,308.0,279.0,2418.2,0.36,0.72,1.08,6.12,92.81,278.0
33,10330,78,11,1,307.0,275.0,2465.4,1.45,10.55,12.0,24.73,63.27,275.0
33,10330,80,8,1,14.0,14.0,2414.6,0.0,0.0,0.0,14.29,85.71,14.0
33,10330,80,8,2,13.0,13.0,2360.2,0.0,0.0,0.0,15.38,84.62,13.0
33,10330,80,11,1,60.0,45.0,2482.2,2.27,11.36,13.64,36.36,50.0,44.0
33,10330,80,11,2,60.0,42.0,2441.8,0.0,2.38,2.38,9.52,88.1,42.0
33,31625,78,11,1,24.0,24.0,2426.8,0.0,4.17,4.17,16.67,79.17,24.0
33,31625,78,11,2,24.0,24.0,2428.6,0.0,0.0,0.0,8.33,91.67,24.0
33,66977,74,3,1,56.0,54.0,2397.3,7.41,27.78,35.19,31.48,33.33,54.0
33,66977,74,3,2,56.0,54.0,2398.4,5.56,31.48,37.04,25.93,37.04,54.0
33,66977,74,4,2,63.0,61.0,2442.5,13.11,26.23,39.34,26.23,34.43,61.0
33,66977,74,4,1,63.0,61.0,2445.2,19.67,19.67,39.34,24.59,36.07,61.0
33,66977,74,5,1,52.0,51.0,2461.8,9.8,25.49,35.29,25.49,39.22,51.0
33,66977,74,5,2,52.0,51.0,2463.8,9.8,15.69,25.49,29.41,45.1,51.0
33,66977,74,6,1,53.0,53.0,2499.8,9.43,30.19,39.62,22.64,37.74,53.0
33,66977,74,6,2,53.0,53.0,2464.9,13.21,15.09,28.3,18.87,52.83,53.0
33,66977,74,7,1,46.0,46.0,2487.1,4.35,23.91,28.26,28.26,43.48,46.0
33,66977,74,7,2,46.0,46.0,2463.8,0.0,13.04,13.04,41.3,45.65,46.0
33,66977,74,8,2,51.0,51.0,2513.9,13.73,15.69,29.41,21.57,49.02,51.0
33,66977,74,8,1,52.0,52.0,2523.9,3.85,34.62,38.46,25.0,36.54,52.0
33,66977,74,11,1,66.0,62.0,2568.9,12.9,29.03,41.94,33.87,24.19,62.0
33,66977,74,11,2,65.0,62.0,2527.5,1.61,16.13,17.74,29.03,53.23,62.0
33,66977,77,3,1,21.0,21.0,2467.0,38.1,33.33,71.43,14.29,14.29,21.0
33,66977,77,3,2,21.0,21.0,2479.8,42.86,28.57,71.43,23.81,4.76,21.0
33,66977,77,4,2,17.0,16.0,2475.3,18.75,31.25,50.0,25.0,25.0,16.0
33,66977,77,4,1,17.0,16.0,2490.2,31.25,37.5,68.75,6.25,25.0,16.0
33,66977,77,5,2,21.0,21.0,2546.5,38.1,28.57,66.67,19.05,14.29,21.0
33,66977,77,5,1,21.0,21.0,2540.1,33.33,42.86,76.19,4.76,19.05,21.0
33,66977,77,6,1,22.0,21.0,2573.7,33.33,38.1,71.43,23.81,4.76,21.0
33,66977,77,6,2,22.0,22.0,2568.5,27.27,22.73,50.0,40.91,9.09,22.0
33,66977,77,7,1,21.0,21.0,2558.6,19.05,42.86,61.9,14.29,23.81,21.0
33,66977,77,7,2,21.0,21.0,2552.2,28.57,28.57,57.14,14.29,28.57,21.0
33,66977,77,8,1,24.0,23.0,2596.6,26.09,43.48,69.57,13.04,17.39,23.0
33,66977,77,8,2,24.0,24.0,2612.8,45.83,25.0,70.83,4.17,25.0,24.0
33,66977,77,11,1,26.0,26.0,2645.7,53.85,19.23,73.08,7.69,19.23,26.0
33,66977,77,11,2,26.0,26.0,2614.7,19.23,34.62,53.85,23.08,23.08,26.0
33,66977,78,3,2,1163.0,1156.0,2394.6,5.36,24.65,30.02,29.33,40.66,1156.0
33,66977,78,3,1,1163.0,1149.0,2386.9,9.92,20.54,30.46,27.5,42.04,1149.0
33,66977,78,4,2,1009.0,1005.0,2438.6,6.94,21.23,28.17,38.23,33.6,994.0
33,66977,78,4,1,1009.0,995.0,2433.6,13.07,22.81,35.88,22.51,41.61,995.0
33,66977,78,5,1,1252.0,1238.0,2463.0,9.94,25.28,35.22,24.56,40.23,1238.0
33,66977,78,5,2,1251.0,1244.0,2456.8,8.53,12.47,21.0,27.03,51.97,1243.0
33,66977,78,6,2,1153.0,1145.0,2478.2,6.55,16.86,23.41,33.19,43.41,1145.0
33,66977,78,6,1,1153.0,1138.0,2487.4,6.15,25.66,31.81,32.6,35.59,1138.0
33,66977,78,7,2,1171.0,1163.0,2487.2,6.53,15.99,22.53,30.27,47.21,1163.0
33,66977,78,7,1,1171.0,1152.0,2501.7,4.86,26.74,31.6,28.47,39.93,1152.0
33,66977,78,8,2,1191.0,1186.0,2512.2,11.48,14.43,25.91,26.58,47.51,1185.0
33,66977,78,8,1,1191.0,1172.0,2527.6,7.25,26.11,33.36,32.85,33.79,1172.0
33,66977,78,11,1,1201.0,1153.0,2570.6,16.15,31.68,47.83,27.43,24.74,1152.0
33,66977,78,11,2,1200.0,1159.0,2522.1,2.76,14.93,17.69,23.73,58.58,1159.0
33,66977,79,4,2,13.0,13.0,2450.6,7.69,30.77,38.46,23.08,38.46,13.0
33,66977,79,4,1,13.0,12.0,2421.8,8.33,33.33,41.67,8.33,50.0,12.0
33,66977,80,3,1,152.0,152.0,2424.3,27.63,25.0,52.63,19.08,28.29,152.0
33,66977,80,3,2,153.0,153.0,2425.4,20.92,29.41,50.33,18.95,30.72,153.0
33,66977,80,4,1,136.0,133.0,2453.3,18.8,26.32,45.11,24.06,30.83,133.0
33,66977,80,4,2,135.0,134.0,2460.5,17.29,18.8,36.09,35.34,28.57,133.0
33,66977,80,5,1,159.0,153.0,2512.5,27.45,32.03,59.48,16.99,23.53,153.0
33,66977,80,5,2,159.0,155.0,2501.3,25.16,16.77,41.94,23.23,34.84,155.0
33,66977,80,6,1,143.0,142.0,2534.7,14.08,40.14,54.23,29.58,16.2,142.0
33,66977,80,6,2,143.0,142.0,2525.3,19.01,28.17,47.18,21.83,30.99,142.0
33,66977,80,7,1,158.0,156.0,2533.2,9.62,35.26,44.87,30.77,24.36,156.0
33,66977,80,7,2,157.0,155.0,2535.9,14.19,27.74,41.94,32.9,25.16,155.0
33,66977,80,8,1,162.0,158.0,2573.6,15.19,40.51,55.7,27.85,16.46,158.0
33,66977,80,8,2,162.0,159.0,2579.4,33.33,14.47,47.8,28.93,23.27,159.0
33,66977,80,11,1,139.0,135.0,2590.3,25.93,24.44,50.37,30.37,19.26,135.0
33,66977,80,11,2,139.0,136.0,2556.7,10.29,17.65,27.94,27.21,44.85,136.0
33,66977,144,3,1,17.0,17.0,2441.9,29.41,23.53,52.94,35.29,11.76,17.0
33,66977,144,3,2,17.0,17.0,2444.5,29.41,23.53,52.94,29.41,17.65,17.0
33,66977,144,4,2,21.0,21.0,2479.6,20.0,30.0,50.0,30.0,20.0,20.0
33,66977,144,4,1,21.0,20.0,2468.9,35.0,20.0,55.0,15.0,30.0,20.0
33,66977,144,5,2,17.0,17.0,2500.7,23.53,17.65,41.18,23.53,35.29,17.0
33,66977,144,5,1,17.0,17.0,2500.9,5.88,52.94,58.82,23.53,17.65,17.0
33,66977,144,6,2,17.0,17.0,2527.3,11.76,23.53,35.29,35.29,29.41,17.0
33,66977,144,6,1,17.0,17.0,2550.9,35.29,17.65,52.94,29.41,17.65,17.0
33,66977,144,7,1,14.0,14.0,2574.4,21.43,50.0,71.43,7.14,21.43,14.0
33,66977,144,7,2,14.0,14.0,2542.9,14.29,28.57,42.86,42.86,14.29,14.0
33,66977,144,8,1,17.0,16.0,2578.3,18.75,25.0,43.75,43.75,12.5,16.0
33,66977,144,8,2,17.0,16.0,2589.2,18.75,37.5,56.25,18.75,25.0,16.0
33,66977,144,11,2,23.0,23.0,2581.0,13.04,26.09,39.13,13.04,47.83,23.0
33,66977,144,11,1,22.0,22.0,2647.4,36.36,31.82,68.18,22.73,9.09,22.0
33,66985,74,3,2,25.0,25.0,2374.2,0.0,20.0,20.0,28.0,52.0,25.0
33,66985,74,3,1,25.0,25.0,2370.2,8.0,24.0,32.0,20.0,48.0,25.0
33,66985,74,4,2,32.0,31.0,2406.3,3.23,12.9,16.13,32.26,51.61,31.0
33,66985,74,4,1,32.0,31.0,2397.6,6.45,9.68,16.13,29.03,54.84,31.0
33,66985,74,5,1,30.0,29.0,2438.3,10.34,27.59,37.93,6.9,55.17,29.0
33,66985,74,5,2,30.0,30.0,2417.0,0.0,3.33,3.33,23.33,73.33,30.0
33,66985,74,6,1,27.0,26.0,2479.2,0.0,26.92,26.92,34.62,38.46,26.0
33,66985,74,6,2,27.0,26.0,2447.8,0.0,34.62,34.62,19.23,46.15,26.0
33,66985,74,7,2,25.0,25.0,2442.9,4.0,0.0,4.0,28.0,68.0,25.0
33,66985,74,7,1,25.0,24.0,2492.3,4.17,20.83,25.0,29.17,45.83,24.0
33,66985,74,8,1,34.0,31.0,2444.3,0.0,10.0,10.0,30.0,60.0,30.0
33,66985,74,8,2,34.0,31.0,2403.5,0.0,3.23,3.23,6.45,90.32,31.0
33,66985,74,11,1,25.0,24.0,2519.6,8.33,16.67,25.0,37.5,37.5,24.0
33,66985,74,11,2,25.0,23.0,2514.8,4.35,13.04,17.39,26.09,56.52,23.0
33,66985,75,6,1,12.0,11.0,2477.4,0.0,36.36,36.36,27.27,36.36,11.0
33,66985,75,6,2,12.0,11.0,2405.1,0.0,9.09,9.09,36.36,54.55,11.0
33,66985,75,7,2,13.0,13.0,2423.8,0.0,0.0,0.0,23.08,76.92,13.0
33,66985,75,7,1,13.0,13.0,2435.1,0.0,0.0,0.0,23.08,76.92,13.0
33,66985,75,8,1,11.0,11.0,2457.4,0.0,9.09,9.09,36.36,54.55,11.0
33,66985,75,8,2,11.0,11.0,2445.5,0.0,0.0,0.0,27.27,72.73,11.0
33,66985,75,11,2,23.0,20.0,2464.2,0.0,0.0,0.0,5.0,95.0,20.0
33,66985,75,11,1,23.0,20.0,2464.5,0.0,15.0,15.0,15.0,70.0,20.0
33,66985,78,3,2,237.0,232.0,2393.5,6.47,22.84,29.31,30.6,40.09,232.0
33,66985,78,3,1,237.0,233.0,2387.5,11.59,18.03,29.61,25.32,45.06,233.0
33,66985,78,4,1,270.0,265.0,2412.0,8.33,16.29,24.62,24.24,51.14,264.0
33,66985,78,4,2,269.0,260.0,2416.1,5.0,12.69,17.69,38.46,43.85,260.0
33,66985,78,5,1,285.0,280.0,2447.9,7.14,20.36,27.5,28.21,44.29,280.0
33,66985,78,5,2,286.0,280.0,2438.3,2.5,7.14,9.64,30.71,59.64,280.0
33,66985,78,6,1,217.0,216.0,2463.2,4.63,21.3,25.93,24.54,49.54,216.0
33,66985,78,6,2,217.0,215.0,2454.3,8.37,13.95,22.33,23.72,53.95,215.0
33,66985,78,7,1,211.0,206.0,2482.6,3.4,20.39,23.79,27.67,48.54,206.0
33,66985,78,7,2,211.0,206.0,2461.7,4.37,10.19,14.56,26.7,58.74,206.0
33,66985,78,8,1,217.0,214.0,2481.4,0.94,20.19,21.13,25.35,53.52,213.0
33,66985,78,8,2,217.0,214.0,2436.1,0.93,7.48,8.41,18.69,72.9,214.0
33,66985,78,11,2,209.0,198.0,2507.6,3.03,13.64,16.67,19.7,63.64,198.0
33,66985,78,11,1,209.0,194.0,2554.9,11.34,30.93,42.27,31.44,26.29,194.0
33,66985,80,3,2,37.0,36.0,2388.1,5.56,30.56,36.11,16.67,47.22,36.0
33,66985,80,3,1,38.0,37.0,2378.8,10.81,18.92,29.73,21.62,48.65,37.0
33,66985,80,4,2,50.0,49.0,2429.2,2.04,28.57,30.61,32.65,36.73,49.0
33,66985,80,4,1,50.0,50.0,2423.9,6.0,26.0,32.0,22.0,46.0,50.0
33,66985,80,5,2,36.0,34.0,2412.7,5.88,5.88,11.76,17.65,70.59,34.0
33,66985,80,5,1,36.0,35.0,2446.0,11.43,17.14,28.57,20.0,51.43,35.0
33,66985,80,6,2,39.0,38.0,2442.1,5.26,13.16,18.42,21.05,60.53,38.0
33,66985,80,6,1,39.0,38.0,2468.4,5.26,15.79,21.05,34.21,44.74,38.0
33,66985,80,7,2,37.0,36.0,2430.6,8.33,2.78,11.11,13.89,75.0,36.0
33,66985,80,7,1,37.0,36.0,2468.8,8.57,14.29,22.86,17.14,60.0,35.0
33,66985,80,8,1,42.0,39.0,2505.4,5.13,28.21,33.33,17.95,48.72,39.0
33,66985,80,8,2,42.0,39.0,2447.1,0.0,12.82,12.82,23.08,64.1,39.0
33,66985,80,11,2,49.0,43.0,2513.3,9.3,11.63,20.93,23.26,55.81,43.0
33,66985,80,11,1,49.0,44.0,2568.3,22.73,25.0,47.73,25.0,27.27,44.0
33,66985,144,3,1,15.0,15.0,2370.5,0.0,26.67,26.67,26.67,46.67,15.0
33,66985,144,3,2,15.0,15.0,2370.7,0.0,33.33,33.33,20.0,46.67,15.0
33,66985,144,4,2,17.0,16.0,2445.7,6.25,37.5,43.75,12.5,43.75,16.0
33,66985,144,4,1,17.0,16.0,2436.8,12.5,25.0,37.5,18.75,43.75,16.0
33,66985,144,5,1,15.0,15.0,2434.1,0.0,26.67,26.67,13.33,60.0,15.0
33,66985,144,5,2,15.0,15.0,2443.7,6.67,6.67,13.33,40.0,46.67,15.0
33,66985,144,6,1,11.0,11.0,2454.5,0.0,18.18,18.18,36.36,45.45,11.0
33,66985,144,6,2,11.0,11.0,2446.7,0.0,18.18,18.18,36.36,45.45,11.0
33,66985,144,7,1,12.0,12.0,2558.1,16.67,33.33,50.0,33.33,16.67,12.0
33,66985,144,7,2,12.0,12.0,2539.3,0.0,33.33,33.33,41.67,25.0,12.0
33,66993,74,3,2,50.0,49.0,2417.1,16.33,18.37,34.69,36.73,28.57,49.0
33,66993,74,3,1,50.0,49.0,2401.1,16.33,16.33,32.65,34.69,32.65,49.0
33,66993,74,4,1,45.0,44.0,2443.8,15.91,22.73,38.64,29.55,31.82,44.0
33,66993,74,4,2,45.0,44.0,2431.0,4.55,18.18,22.73,40.91,36.36,44.0
33,66993,74,5,1,54.0,54.0,2470.1,12.96,22.22,35.19,27.78,37.04,54.0
33,66993,74,5,2,54.0,54.0,2447.5,3.7,11.11,14.81,27.78,57.41,54.0
33,66993,74,6,1,49.0,49.0,2472.1,4.08,28.57,32.65,28.57,38.78,49.0
33,66993,74,6,2,49.0,49.0,2454.6,4.08,10.2,14.29,26.53,59.18,49.0
33,66993,74,7,1,43.0,43.0,2488.5,9.3,18.6,27.91,27.91,44.19,43.0
33,66993,74,7,2,43.0,43.0,2462.9,2.33,16.28,18.6,23.26,58.14,43.0
33,66993,74,8,1,58.0,58.0,2506.3,8.62,15.52,24.14,31.03,44.83,58.0
33,66993,74,8,2,58.0,58.0,2465.5,6.9,8.62,15.52,12.07,72.41,58.0
33,66993,74,11,2,45.0,44.0,2528.2,4.55,11.36,15.91,22.73,61.36,44.0
33,66993,74,11,1,45.0,44.0,2577.2,18.18,34.09,52.27,29.55,18.18,44.0
33,66993,75,3,1,12.0,12.0,2359.5,16.67,16.67,33.33,16.67,50.0,12.0
33,66993,75,3,2,12.0,12.0,2401.4,8.33,25.0,33.33,33.33,33.33,12.0
33,66993,75,6,2,11.0,11.0,2486.9,9.09,18.18,27.27,18.18,54.55,11.0
33,66993,75,6,1,11.0,11.0,2485.6,9.09,18.18,27.27,36.36,36.36,11.0
33,66993,77,3,1,23.0,23.0,2479.3,47.83,17.39,65.22,21.74,13.04,23.0
33,66993,77,3,2,23.0,23.0,2476.5,34.78,39.13,73.91,17.39,8.7,23.0
33,66993,77,4,2,20.0,20.0,2516.1,30.0,40.0,70.0,25.0,5.0,20.0
33,66993,77,4,1,20.0,20.0,2502.9,30.0,40.0,70.0,20.0,10.0,20.0
33,66993,77,5,1,16.0,16.0,2584.0,75.0,6.25,81.25,6.25,12.5,16.0
33,66993,77,5,2,16.0,16.0,2555.8,37.5,31.25,68.75,18.75,12.5,16.0
33,66993,77,6,1,19.0,19.0,2589.1,36.84,36.84,73.68,21.05,5.26,19.0
33,66993,77,6,2,20.0,20.0,2597.6,50.0,15.0,65.0,25.0,10.0,20.0
33,66993,77,7,1,18.0,18.0,2586.5,11.11,61.11,72.22,22.22,5.56,18.0
33,66993,77,7,2,19.0,19.0,2561.3,21.05,31.58,52.63,21.05,26.32,19.0
33,66993,77,8,2,22.0,22.0,2585.4,31.82,13.64,45.45,31.82,22.73,22.0
33,66993,77,8,1,22.0,22.0,2610.5,22.73,50.0,72.73,22.73,4.55,22.0
33,66993,77,11,2,19.0,19.0,2596.9,15.79,15.79,31.58,42.11,26.32,19.0
33,66993,77,11,1,19.0,19.0,2669.7,47.37,31.58,78.95,21.05,0.0,19.0
33,66993,78,3,1,400.0,398.0,2404.8,17.84,20.1,37.94,28.89,33.17,398.0
33,66993,78,3,2,399.0,396.0,2423.5,16.67,26.26,42.93,25.51,31.57,396.0
33,66993,78,4,2,421.0,419.0,2454.5,10.98,21.72,32.7,41.77,25.54,419.0
33,66993,78,4,1,420.0,418.0,2453.6,18.9,22.73,41.63,25.84,32.54,418.0
33,66993,78,5,2,412.0,410.0,2472.5,10.24,14.39,24.63,30.73,44.63,410.0
33,66993,78,5,1,412.0,409.0,2490.9,15.89,33.25,49.14,20.54,30.32,409.0
33,66993,78,6,2,424.0,422.0,2486.6,8.77,18.01,26.78,30.57,42.65,422.0
33,66993,78,6,1,424.0,421.0,2499.5,7.6,30.64,38.24,29.22,32.54,421.0
33,66993,78,7,1,411.0,409.0,2505.7,6.6,27.14,33.74,27.87,38.39,409.0
33,66993,78,7,2,411.0,410.0,2484.2,6.34,14.88,21.22,30.49,48.29,410.0
33,66993,78,8,2,356.0,354.0,2502.7,7.37,16.43,23.8,22.1,54.11,353.0
33,66993,78,8,1,356.0,354.0,2546.4,7.34,33.9,41.24,31.92,26.84,354.0
33,66993,78,11,2,314.0,310.0,2522.3,2.58,12.9,15.48,26.77,57.74,310.0
33,66993,78,11,1,314.0,309.0,2578.1,17.8,33.33,51.13,25.89,22.98,309.0
33,66993,80,3,2,250.0,249.0,2449.7,26.1,33.73,59.84,22.09,18.07,249.0
33,66993,80,3,1,250.0,249.0,2430.0,26.1,25.7,51.81,21.69,26.51,249.0
33,66993,80,4,2,248.0,244.0,2487.7,23.36,29.51,52.87,30.74,16.39,244.0
33,66993,80,4,1,248.0,245.0,2486.6,31.43,26.53,57.96,16.73,25.31,245.0
33,66993,80,5,1,250.0,248.0,2520.8,28.23,32.26,60.48,19.35,20.16,248.0
33,66993,80,5,2,250.0,249.0,2508.1,23.79,19.35,43.15,26.21,30.65,248.0
33,66993,80,6,2,215.0,214.0,2517.9,15.42,23.36,38.79,29.44,31.78,214.0
33,66993,80,6,1,215.0,214.0,2526.9,16.82,33.64,50.47,27.57,21.96,214.0
33,66993,80,7,2,239.0,239.0,2523.9,15.06,20.08,35.15,30.54,34.31,239.0
33,66993,80,7,1,239.0,239.0,2545.2,13.81,34.31,48.12,31.38,20.5,239.0
33,66993,80,8,2,272.0,271.0,2534.8,15.87,19.56,35.42,23.25,41.33,271.0
33,66993,80,8,1,272.0,271.0,2567.5,17.71,34.32,52.03,26.94,21.03,271.0
33,66993,80,11,1,239.0,234.0,2606.3,29.06,34.19,63.25,17.95,18.8,234.0
33,66993,80,11,2,239.0,233.0,2554.3,4.72,18.45,23.18,35.62,41.2,233.0
33,66993,144,3,2,26.0,26.0,2462.8,30.77,42.31,73.08,7.69,19.23,26.0
33,66993,144,3,1,26.0,26.0,2468.2,46.15,26.92,73.08,15.38,11.54,26.0
33,66993,144,4,1,28.0,28.0,2480.0,25.0,32.14,57.14,25.0,17.86,28.0
33,66993,144,4,2,28.0,28.0,2473.8,7.14,35.71,42.86,35.71,21.43,28.0
33,66993,144,5,2,30.0,30.0,2527.2,40.0,20.0,60.0,13.33,26.67,30.0
33,66993,144,5,1,30.0,30.0,2563.4,53.33,20.0,73.33,10.0,16.67,30.0
33,66993,144,6,2,23.0,23.0,2505.4,8.7,30.43,39.13,26.09,34.78,23.0
33,66993,144,6,1,23.0,23.0,2528.5,17.39,34.78,52.17,30.43,17.39,23.0
33,66993,144,7,1,24.0,24.0,2543.5,16.67,33.33,50.0,12.5,37.5,24.0
33,66993,144,7,2,24.0,23.0,2537.7,21.74,30.43,52.17,21.74,26.09,23.0
33,66993,144,8,2,32.0,32.0,2546.6,18.75,21.88,40.63,25.0,34.38,32.0
33,66993,144,8,1,32.0,32.0,2569.1,25.0,28.13,53.13,28.13,18.75,32.0
33,66993,144,11,1,12.0,12.0,2625.4,25.0,50.0,75.0,25.0,0.0,12.0
33,66993,144,11,2,12.0,12.0,2563.8,0.0,16.67,16.67,41.67,41.67,12.0
33,67033,74,3,2,203.0,200.0,2421.4,14.5,29.5,44.0,26.0,30.0,200.0
33,67033,74,3,1,204.0,200.0,2417.9,25.0,21.0,46.0,20.5,33.5,200.0
33,67033,74,4,2,210.0,204.0,2468.3,13.24,27.94,41.18,38.24,20.59,204.0
33,67033,74,4,1,211.0,206.0,2477.5,30.58,26.7,57.28,20.39,22.33,206.0
33,67033,74,5,2,250.0,245.0,2490.7,16.73,17.96,34.69,31.84,33.47,245.0
33,67033,74,5,1,250.0,245.0,2510.1,23.67,34.29,57.96,17.14,24.9,245.0
33,67033,74,6,2,240.0,237.0,2508.2,15.19,21.52,36.71,28.27,35.02,237.0
33,67033,74,6,1,240.0,237.0,2539.1,21.19,34.32,55.51,27.12,17.37,236.0
33,67033,74,7,2,233.0,229.0,2509.8,12.66,14.85,27.51,36.24,36.24,229.0
33,67033,74,7,1,233.0,229.0,2550.8,14.41,36.24,50.66,28.38,20.96,229.0
33,67033,74,8,1,276.0,268.0,2566.1,13.43,38.43,51.87,27.99,20.15,268.0
33,67033,74,8,2,275.0,269.0,2532.9,14.5,16.36,30.86,28.62,40.52,269.0
33,67033,74,11,2,305.0,291.0,2562.4,7.22,25.09,32.3,25.09,42.61,291.0
33,67033,74,11,1,305.0,293.0,2608.3,25.6,38.91,64.51,21.5,13.99,293.0
33,67033,75,3,1,17.0,17.0,2433.9,35.29,5.88,41.18,41.18,17.65,17.0
33,67033,75,3,2,17.0,17.0,2435.9,17.65,23.53,41.18,41.18,17.65,17.0
33,67033,75,4,1,17.0,17.0,2501.1,41.18,35.29,76.47,11.76,11.76,17.0
33,67033,75,4,2,17.0,17.0,2504.0,23.53,47.06,70.59,17.65,11.76,17.0
33,67033,75,5,2,12.0,12.0,2512.2,33.33,16.67,50.0,25.0,25.0,12.0
33,67033,75,5,1,12.0,12.0,2529.3,41.67,25.0,66.67,8.33,25.0,12.0
33,67033,75,6,1,18.0,18.0,2531.8,11.11,50.0,61.11,16.67,22.22,18.0
33,67033,75,6,2,18.0,18.0,2535.6,22.22,33.33,55.56,22.22,22.22,18.0
33,67033,75,8,2,11.0,11.0,2539.2,0.0,36.36,36.36,36.36,27.27,11.0
33,67033,75,8,1,11.0,11.0,2579.4,9.09,45.45,54.55,36.36,9.09,11.0
33,67033,77,3,1,98.0,97.0,2479.3,53.61,19.59,73.2,16.49,10.31,97.0
33,67033,77,3,2,98.0,97.0,2481.4,45.36,34.02,79.38,13.4,7.22,97.0
33,67033,77,4,1,122.0,121.0,2529.8,52.89,24.79,77.69,12.4,9.92,121.0
33,67033,77,4,2,122.0,122.0,2524.1,40.98,31.97,72.95,20.49,6.56,122.0
33,67033,77,5,1,122.0,122.0,2548.8,37.7,36.89,74.59,12.3,13.11,122.0
33,67033,77,5,2,122.0,122.0,2544.7,36.07,26.23,62.3,24.59,13.11,122.0
33,67033,77,6,1,138.0,137.0,2599.2,42.34,39.42,81.75,12.41,5.84,137.0
33,67033,77,6,2,138.0,138.0,2578.7,36.96,39.13,76.09,13.04,10.87,138.0
33,67033,77,7,1,126.0,125.0,2610.3,37.6,36.8,74.4,20.8,4.8,125.0
33,67033,77,7,2,126.0,125.0,2596.0,41.6,20.0,61.6,24.0,14.4,125.0
33,67033,77,8,1,140.0,139.0,2634.6,35.25,48.92,84.17,12.95,2.88,139.0
33,67033,77,8,2,140.0,139.0,2633.5,46.04,25.18,71.22,18.71,10.07,139.0
33,67033,77,11,1,139.0,137.0,2673.7,55.47,31.39,86.86,9.49,3.65,137.0
33,67033,77,11,2,139.0,138.0,2659.3,30.43,34.78,65.22,23.19,11.59,138.0
33,67033,78,3,2,2088.0,2075.0,2425.7,15.66,30.99,46.65,26.31,27.04,2075.0
33,67033,78,3,1,2087.0,2070.0,2419.8,21.84,23.29,45.12,27.2,27.68,2070.0
